Date,1 week,1 month,3 month,6 month,12 month,,
1-Jul-19,-0.398,-0.392,-0.346,-0.313,-0.217,,
2-Jul-19,-0.397,-0.386,-0.351,-0.327,-0.233,,
3-Jul-19,-0.397,-0.39,-0.353,-0.335,-0.243,,
4-Jul-19,-0.396,-0.393,-0.354,-0.338,-0.258,,
5-Jul-19,-0.404,-0.394,-0.36,-0.344,-0.268,,
8-Jul-19,-0.398,-0.393,-0.356,-0.338,-0.258,,
9-Jul-19,-0.394,-0.389,-0.358,-0.336,-0.258,,
10-Jul-19,-0.396,-0.389,-0.358,-0.329,-0.253,,
11-Jul-19,-0.404,-0.394,-0.364,-0.342,-0.277,,
12-Jul-19,-0.399,-0.393,-0.363,-0.342,-0.28,,
15-Jul-19,-0.401,-0.393,-0.363,-0.343,-0.287,,
16-Jul-19,-0.398,-0.395,-0.367,-0.35,-0.286,,
17-Jul-19,-0.4,-0.397,-0.369,-0.357,-0.298,,
18-Jul-19,-0.401,-0.399,-0.37,-0.353,-0.303,,
19-Jul-19,-0.4,-0.403,-0.375,-0.354,-0.308,,
22-Jul-19,-0.401,-0.406,-0.374,-0.361,-0.307,,
23-Jul-19,-0.405,-0.407,-0.373,-0.362,-0.311,,
24-Jul-19,-0.417,-0.401,-0.376,-0.368,-0.321,,
25-Jul-19,-0.413,-0.401,-0.378,-0.368,-0.318,,
26-Jul-19,-0.405,-0.395,-0.368,-0.362,-0.314,,
29-Jul-19,-0.402,-0.394,-0.367,-0.351,-0.314,,
30-Jul-19,-0.402,-0.392,-0.374,-0.355,-0.301,,
31-Jul-19,-0.407,-0.392,-0.375,-0.362,-0.303,,
1-Aug-19,-0.414,-0.393,-0.377,-0.363,-0.3,,
1-Aug-19,-0.414,-0.393,-0.377,-0.363,-0.3,,
2-Aug-19,-0.411,-0.392,-0.38,-0.367,-0.304,,
2-Aug-19,-0.411,-0.392,-0.38,-0.367,-0.304,,
5-Aug-19,-0.407,-0.401,-0.384,-0.369,-0.308,,
5-Aug-19,-0.407,-0.401,-0.384,-0.369,-0.308,,
6-Aug-19,-0.415,-0.4,-0.389,-0.383,-0.319,,
6-Aug-19,-0.415,-0.4,-0.389,-0.383,-0.319,,
7-Aug-19,-0.403,-0.401,-0.39,-0.389,-0.322,,
7-Aug-19,-0.403,-0.401,-0.39,-0.389,-0.322,,
8-Aug-19,-0.407,-0.409,-0.398,-0.393,-0.339,,
8-Aug-19,-0.407,-0.409,-0.398,-0.393,-0.339,,
9-Aug-19,-0.408,-0.403,-0.404,-0.396,-0.343,,
9-Aug-19,-0.408,-0.403,-0.404,-0.396,-0.343,,
12-Aug-19,-0.404,-0.405,-0.4,-0.4,-0.352,,
12-Aug-19,-0.404,-0.405,-0.4,-0.4,-0.352,,
13-Aug-19,-0.408,-0.413,-0.402,-0.401,-0.357,,
13-Aug-19,-0.408,-0.413,-0.402,-0.401,-0.357,,
14-Aug-19,-0.404,-0.403,-0.406,-0.406,-0.35,,
14-Aug-19,-0.404,-0.403,-0.406,-0.406,-0.35,,
15-Aug-19,-0.413,-0.404,-0.404,-0.409,-0.353,,
15-Aug-19,-0.413,-0.404,-0.404,-0.409,-0.353,,
16-Aug-19,-0.403,-0.423,-0.42,-0.427,-0.385,,
16-Aug-19,-0.403,-0.423,-0.42,-0.427,-0.385,,
19-Aug-19,-0.403,-0.409,-0.422,-0.423,-0.398,,
19-Aug-19,-0.403,-0.409,-0.422,-0.423,-0.398,,
20-Aug-19,-0.406,-0.405,-0.421,-0.425,-0.395,,
20-Aug-19,-0.406,-0.405,-0.421,-0.425,-0.395,,
21-Aug-19,-0.4,-0.409,-0.423,-0.424,-0.399,,
21-Aug-19,-0.4,-0.409,-0.423,-0.424,-0.399,,
22-Aug-19,-0.396,-0.415,-0.418,-0.418,-0.386,,
22-Aug-19,-0.396,-0.415,-0.418,-0.418,-0.386,,
23-Aug-19,-0.403,-0.413,-0.412,-0.408,-0.358,,
23-Aug-19,-0.403,-0.413,-0.412,-0.408,-0.358,,
26-Aug-19,-0.401,-0.423,-0.418,-0.415,-0.364,,
26-Aug-19,-0.401,-0.423,-0.418,-0.415,-0.364,,
27-Aug-19,-0.402,-0.416,-0.418,-0.415,-0.369,,
27-Aug-19,-0.402,-0.416,-0.418,-0.415,-0.369,,
28-Aug-19,-0.415,-0.417,-0.422,-0.427,-0.379,,
28-Aug-19,-0.415,-0.417,-0.422,-0.427,-0.379,,
29-Aug-19,-0.411,-0.43,-0.428,-0.423,-0.375,,
29-Aug-19,-0.411,-0.43,-0.428,-0.423,-0.375,,
30-Aug-19,-0.403,-0.427,-0.433,-0.428,-0.383,,
30-Aug-19,-0.403,-0.427,-0.433,-0.428,-0.383,,
2-Sep-19,-0.413,-0.427,-0.436,-0.439,-0.384,,
2-Sep-19,-0.413,-0.427,-0.436,-0.439,-0.384,,
3-Sep-19,-0.413,-0.435,-0.448,-0.448,-0.385,,
3-Sep-19,-0.413,-0.435,-0.448,-0.448,-0.385,,
4-Sep-19,-0.404,-0.441,-0.443,-0.439,-0.379,,
4-Sep-19,-0.404,-0.441,-0.443,-0.439,-0.379,,
5-Sep-19,-0.408,-0.443,-0.441,-0.431,-0.373,,
5-Sep-19,-0.408,-0.443,-0.441,-0.431,-0.373,,
6-Sep-19,-0.403,-0.452,-0.437,-0.423,-0.358,,
6-Sep-19,-0.403,-0.452,-0.437,-0.423,-0.358,,
9-Sep-19,-0.407,-0.448,-0.433,-0.413,-0.36,,
9-Sep-19,-0.407,-0.448,-0.433,-0.413,-0.36,,
10-Sep-19,-0.407,-0.455,-0.435,-0.414,-0.37,,
10-Sep-19,-0.407,-0.455,-0.435,-0.414,-0.37,,
11-Sep-19,-0.412,-0.453,-0.43,-0.408,-0.373,,
11-Sep-19,-0.412,-0.453,-0.43,-0.408,-0.373,,
12-Sep-19,-0.427,-0.455,-0.433,-0.408,-0.373,,
12-Sep-19,-0.427,-0.455,-0.433,-0.408,-0.373,,
13-Sep-19,-0.425,-0.438,-0.4,-0.377,-0.325,,
13-Sep-19,-0.425,-0.438,-0.4,-0.377,-0.325,,
16-Sep-19,-0.458,-0.449,-0.394,-0.361,-0.309,,
16-Sep-19,-0.458,-0.449,-0.394,-0.361,-0.309,,
17-Sep-19,-0.468,-0.447,-0.398,-0.365,-0.304,,
17-Sep-19,-0.468,-0.447,-0.398,-0.365,-0.304,,
18-Sep-19,-0.485,-0.438,-0.396,-0.369,-0.306,,
18-Sep-19,-0.485,-0.438,-0.396,-0.369,-0.306,,
19-Sep-19,-0.492,-0.45,-0.396,-0.368,-0.303,,
19-Sep-19,-0.492,-0.45,-0.396,-0.368,-0.303,,
20-Sep-19,-0.494,-0.454,-0.393,-0.358,-0.298,,
20-Sep-19,-0.494,-0.454,-0.393,-0.358,-0.298,,
23-Sep-19,-0.499,-0.45,-0.4,-0.363,-0.302,,
23-Sep-19,-0.499,-0.45,-0.4,-0.363,-0.302,,
24-Sep-19,-0.502,-0.449,-0.403,-0.373,-0.316,,
24-Sep-19,-0.502,-0.449,-0.403,-0.373,-0.316,,
25-Sep-19,-0.508,-0.453,-0.41,-0.375,-0.325,,
25-Sep-19,-0.508,-0.453,-0.41,-0.375,-0.325,,
26-Sep-19,-0.509,-0.457,-0.413,-0.376,-0.324,,
26-Sep-19,-0.509,-0.457,-0.413,-0.376,-0.324,,
27-Sep-19,-0.502,-0.462,-0.412,-0.377,-0.325,,
27-Sep-19,-0.502,-0.462,-0.412,-0.377,-0.325,,
30-Sep-19,-0.499,-0.457,-0.418,-0.386,-0.33,,
30-Sep-19,-0.499,-0.457,-0.418,-0.386,-0.33,,
1-Oct-19,-0.497,-0.467,-0.428,-0.387,-0.33,,
1-Oct-19,-0.497,-0.467,-0.428,-0.387,-0.33,,
2-Oct-19,-0.515,-0.468,-0.425,-0.384,-0.323,,
2-Oct-19,-0.515,-0.468,-0.425,-0.384,-0.323,,
3-Oct-19,-0.503,-0.474,-0.425,-0.387,-0.328,,
3-Oct-19,-0.503,-0.474,-0.425,-0.387,-0.328,,
4-Oct-19,-0.502,-0.474,-0.423,-0.389,-0.336,,
4-Oct-19,-0.502,-0.474,-0.423,-0.389,-0.336,,
7-Oct-19,-0.498,-0.468,-0.423,-0.389,-0.336,,
7-Oct-19,-0.498,-0.468,-0.423,-0.389,-0.336,,
8-Oct-19,-0.497,-0.463,-0.417,-0.387,-0.33,,
8-Oct-19,-0.497,-0.463,-0.417,-0.387,-0.33,,
9-Oct-19,-0.501,-0.464,-0.418,-0.384,-0.333,,
9-Oct-19,-0.501,-0.464,-0.418,-0.384,-0.333,,
10-Oct-19,-0.493,-0.466,-0.418,-0.375,-0.326,,
10-Oct-19,-0.493,-0.466,-0.418,-0.375,-0.326,,
14-Oct-19,-0.504,-0.468,-0.416,-0.353,-0.301,,
14-Oct-19,-0.504,-0.468,-0.416,-0.353,-0.301,,
15-Oct-19,-0.487,-0.458,-0.418,-0.358,-0.303,,
15-Oct-19,-0.487,-0.458,-0.418,-0.358,-0.303,,
16-Oct-19,-0.498,-0.458,-0.41,-0.354,-0.299,,
16-Oct-19,-0.498,-0.458,-0.41,-0.354,-0.299,,
17-Oct-19,-0.499,-0.448,-0.41,-0.349,-0.294,,
17-Oct-19,-0.499,-0.448,-0.41,-0.349,-0.294,,
18-Oct-19,-0.488,-0.438,-0.407,-0.351,-0.298,,
18-Oct-19,-0.488,-0.438,-0.407,-0.351,-0.298,,
21-Oct-19,-0.493,-0.438,-0.408,-0.349,-0.294,,
21-Oct-19,-0.493,-0.438,-0.408,-0.349,-0.294,,
22-Oct-19,-0.482,-0.444,-0.404,-0.348,-0.284,,
22-Oct-19,-0.482,-0.444,-0.404,-0.348,-0.284,,
23-Oct-19,-0.497,-0.443,-0.402,-0.351,-0.288,,
23-Oct-19,-0.497,-0.443,-0.402,-0.351,-0.288,,
24-Oct-19,-0.494,-0.447,-0.404,-0.348,-0.288,,
24-Oct-19,-0.494,-0.447,-0.404,-0.348,-0.288,,
25-Oct-19,-0.503,-0.456,-0.413,-0.35,-0.293,,
25-Oct-19,-0.503,-0.456,-0.413,-0.35,-0.293,,
28-Oct-19,-0.501,-0.441,-0.409,-0.346,-0.281,,
28-Oct-19,-0.501,-0.441,-0.409,-0.346,-0.281,,
29-Oct-19,-0.482,-0.443,-0.405,-0.343,-0.28,,
29-Oct-19,-0.482,-0.443,-0.405,-0.343,-0.28,,
30-Oct-19,-0.484,-0.44,-0.401,-0.339,-0.276,,
30-Oct-19,-0.484,-0.44,-0.401,-0.339,-0.276,,
31-Oct-19,-0.48,-0.437,-0.394,-0.337,-0.273,,
31-Oct-19,-0.48,-0.437,-0.394,-0.337,-0.273,,
1-Nov-19,-0.488,-0.443,-0.399,-0.348,-0.281,,
1-Nov-19,-0.488,-0.443,-0.399,-0.348,-0.281,,
4-Nov-19,-0.483,-0.443,-0.398,-0.343,-0.276,,
4-Nov-19,-0.483,-0.443,-0.398,-0.343,-0.276,,
5-Nov-19,-0.475,-0.438,-0.403,-0.344,-0.278,,
5-Nov-19,-0.475,-0.438,-0.403,-0.344,-0.278,,
6-Nov-19,-0.487,-0.445,-0.406,-0.339,-0.269,,
6-Nov-19,-0.487,-0.445,-0.406,-0.339,-0.269,,
7-Nov-19,-0.478,-0.449,-0.4,-0.334,-0.27,,
7-Nov-19,-0.478,-0.449,-0.4,-0.334,-0.27,,
8-Nov-19,-0.477,-0.463,-0.395,-0.324,-0.262,,
8-Nov-19,-0.477,-0.463,-0.395,-0.324,-0.262,,
11-Nov-19,-0.485,-0.453,-0.394,-0.331,-0.263,,
11-Nov-19,-0.485,-0.453,-0.394,-0.331,-0.263,,
12-Nov-19,-0.482,-0.457,-0.398,-0.328,-0.255,,
12-Nov-19,-0.482,-0.457,-0.398,-0.328,-0.255,,
13-Nov-19,-0.483,-0.463,-0.402,-0.336,-0.261,,
13-Nov-19,-0.483,-0.463,-0.402,-0.336,-0.261,,
14-Nov-19,-0.478,-0.455,-0.399,-0.33,-0.266,,
14-Nov-19,-0.478,-0.455,-0.399,-0.33,-0.266,,
15-Nov-19,-0.468,-0.45,-0.404,-0.333,-0.269,,
15-Nov-19,-0.468,-0.45,-0.404,-0.333,-0.269,,
18-Nov-19,-0.488,-0.455,-0.403,-0.338,-0.267,,
18-Nov-19,-0.488,-0.455,-0.403,-0.338,-0.267,,
19-Nov-19,-0.481,-0.456,-0.408,-0.336,-0.271,,
19-Nov-19,-0.481,-0.456,-0.408,-0.336,-0.271,,
20-Nov-19,-0.482,-0.45,-0.406,-0.338,-0.273,,
20-Nov-19,-0.482,-0.45,-0.406,-0.338,-0.273,,
21-Nov-19,-0.48,-0.459,-0.408,-0.34,-0.28,,
21-Nov-19,-0.48,-0.459,-0.408,-0.34,-0.28,,
22-Nov-19,-0.47,-0.445,-0.403,-0.335,-0.277,,
22-Nov-19,-0.47,-0.445,-0.403,-0.335,-0.277,,
25-Nov-19,-0.494,-0.451,-0.404,-0.338,-0.28,,
25-Nov-19,-0.494,-0.451,-0.404,-0.338,-0.28,,
26-Nov-19,-0.499,-0.451,-0.399,-0.338,-0.279,,
26-Nov-19,-0.499,-0.451,-0.399,-0.338,-0.279,,
27-Nov-19,-0.499,-0.448,-0.4,-0.342,-0.278,,
27-Nov-19,-0.499,-0.448,-0.4,-0.342,-0.278,,
28-Nov-19,-0.476,-0.439,-0.397,-0.347,-0.283,,
28-Nov-19,-0.476,-0.439,-0.397,-0.347,-0.283,,
29-Nov-19,-0.484,-0.437,-0.401,-0.343,-0.273,,
29-Nov-19,-0.484,-0.437,-0.401,-0.343,-0.273,,
2-Dec-19,-0.472,-0.439,-0.4,-0.345,-0.27,,
2-Dec-19,-0.472,-0.439,-0.4,-0.345,-0.27,,
3-Dec-19,-0.499,-0.448,-0.397,-0.333,-0.263,,
3-Dec-19,-0.499,-0.448,-0.397,-0.333,-0.263,,
4-Dec-19,-0.499,-0.45,-0.393,-0.335,-0.267,,
4-Dec-19,-0.499,-0.45,-0.393,-0.335,-0.267,,
5-Dec-19,-0.493,-0.453,-0.395,-0.336,-0.269,,
5-Dec-19,-0.493,-0.453,-0.395,-0.336,-0.269,,
6-Dec-19,-0.489,-0.456,-0.393,-0.333,-0.269,,
6-Dec-19,-0.489,-0.456,-0.393,-0.333,-0.269,,
9-Dec-19,-0.505,-0.451,-0.392,-0.332,-0.277,,
9-Dec-19,-0.505,-0.451,-0.392,-0.332,-0.277,,
10-Dec-19,-0.492,-0.448,-0.393,-0.333,-0.269,,
10-Dec-19,-0.492,-0.448,-0.393,-0.333,-0.269,,
11-Dec-19,-0.491,-0.456,-0.393,-0.338,-0.272,,
11-Dec-19,-0.491,-0.456,-0.393,-0.338,-0.272,,
12-Dec-19,-0.487,-0.464,-0.395,-0.34,-0.266,,
12-Dec-19,-0.487,-0.464,-0.395,-0.34,-0.266,,
16-Dec-19,-0.501,-0.466,-0.396,-0.34,-0.262,,
16-Dec-19,-0.501,-0.466,-0.396,-0.34,-0.262,,
17-Dec-19,-0.497,-0.465,-0.4,-0.342,-0.263,,
17-Dec-19,-0.497,-0.465,-0.4,-0.342,-0.263,,
18-Dec-19,-0.491,-0.461,-0.403,-0.348,-0.269,,
18-Dec-19,-0.491,-0.461,-0.403,-0.348,-0.269,,
19-Dec-19,-0.486,-0.453,-0.398,-0.342,-0.262,,
19-Dec-19,-0.486,-0.453,-0.398,-0.342,-0.262,,
20-Dec-19,-0.477,-0.449,-0.388,-0.33,-0.253,,
20-Dec-19,-0.477,-0.449,-0.388,-0.33,-0.253,,
23-Dec-19,-0.476,-0.451,-0.399,-0.339,-0.25,,
23-Dec-19,-0.476,-0.451,-0.399,-0.339,-0.25,,
24-Dec-19,-0.513,-0.452,-0.398,-0.331,-0.248,,
24-Dec-19,-0.513,-0.452,-0.398,-0.331,-0.248,,
27-Dec-19,-0.513,-0.444,-0.39,-0.325,-0.247,,
27-Dec-19,-0.513,-0.444,-0.39,-0.325,-0.247,,
30-Dec-19,-0.49,-0.447,-0.388,-0.325,-0.24,,
30-Dec-19,-0.49,-0.447,-0.388,-0.325,-0.24,,
31-Dec-19,-0.499,-0.438,-0.383,-0.324,-0.249,,
31-Dec-19,-0.499,-0.438,-0.383,-0.324,-0.249,,
2-Jan-20,-0.491,-0.436,-0.379,-0.323,-0.248,,
3-Jan-20,-0.503,-0.443,-0.384,-0.323,-0.238,,
6-Jan-20,-0.506,-0.45,-0.385,-0.325,-0.248,,
7-Jan-20,-0.504,-0.452,-0.387,-0.323,-0.248,,
8-Jan-20,-0.511,-0.448,-0.39,-0.332,-0.251,,
9-Jan-20,-0.518,-0.456,-0.393,-0.333,-0.26,,
10-Jan-20,-0.514,-0.463,-0.395,-0.334,-0.253,,
13-Jan-20,-0.498,-0.46,-0.389,-0.324,-0.246,,
14-Jan-20,-0.503,-0.46,-0.391,-0.329,-0.243,,
15-Jan-20,-0.505,-0.458,-0.393,-0.334,-0.252,,
16-Jan-20,-0.51,-0.466,-0.393,-0.33,-0.251,,
17-Jan-20,-0.505,-0.462,-0.391,-0.332,-0.242,,
20-Jan-20,-0.501,-0.463,-0.392,-0.333,-0.244,,
21-Jan-20,-0.5,-0.47,-0.392,-0.334,-0.243,,
22-Jan-20,-0.503,-0.466,-0.39,-0.329,-0.242,,
23-Jan-20,-0.498,-0.467,-0.386,-0.32,-0.247,,
24-Jan-20,-0.503,-0.451,-0.386,-0.323,-0.258,,
27-Jan-20,-0.506,-0.453,-0.398,-0.333,-0.26,,
